occurrence_id,keyword,keyword_romanization,subject,book_slug,book_title,reader_page,occurrence_on_page,char_position_in_page,left_context,keyword_in_context,right_context,context_compact,source_file,source_url
269,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,14,8,268,"一個國家之內,有幾個民族;的同時也有一個民族,造成幾個國家的。在這種民族國家劃分未盡合理的現象之下,",民族,"地位不能平等,因而發生許多對內對外的抗爭運動。這便是通常所謂「民族革命。一解決民族革命的途徑,端在實","一個國家之內,有幾個民族;的同時也有一個民族,造成幾個國家的。在這種民族國家劃分未盡合理的現象之下,民族地位不能平等,因而發生許多對內對外的抗爭運動。這便是通常所謂「民族革命。一解決民族革命的途徑,端在實",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
270,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,14,9,301,"種民族國家劃分未盡合理的現象之下,民族地位不能平等,因而發生許多對內對外的抗爭運動。這便是通常所謂「",民族,"革命。一解決民族革命的途徑,端在實現中山先生民族主義的國家之理想。","種民族國家劃分未盡合理的現象之下,民族地位不能平等,因而發生許多對內對外的抗爭運動。這便是通常所謂「民族革命。一解決民族革命的途徑,端在實現中山先生民族主義的國家之理想。",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
271,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,14,10,309,"盡合理的現象之下,民族地位不能平等,因而發生許多對內對外的抗爭運動。這便是通常所謂「民族革命。一解決",民族,"革命的途徑,端在實現中山先生民族主義的國家之理想。","盡合理的現象之下,民族地位不能平等,因而發生許多對內對外的抗爭運動。這便是通常所謂「民族革命。一解決民族革命的途徑,端在實現中山先生民族主義的國家之理想。",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
272,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,14,11,325,"等,因而發生許多對內對外的抗爭運動。這便是通常所謂「民族革命。一解決民族革命的途徑,端在實現中山先生",民族,主義的國家之理想。,"等,因而發生許多對內對外的抗爭運動。這便是通常所謂「民族革命。一解決民族革命的途徑,端在實現中山先生民族主義的國家之理想。",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
273,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,15,1,2,一個,民族,",造成一個單一國家,這民族就叫做國族。中華|民族是統一的國族嗎?如果我們放大眼光,觀察民族文化形成的","一個民族,造成一個單一國家,這民族就叫做國族。中華|民族是統一的國族嗎?如果我們放大眼光,觀察民族文化形成的",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
274,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,15,2,15,"一個民族,造成一個單一國家,這",民族,"就叫做國族。中華|民族是統一的國族嗎?如果我們放大眼光,觀察民族文化形成的歷史,便可斷然的說:『我們","一個民族,造成一個單一國家,這民族就叫做國族。中華|民族是統一的國族嗎?如果我們放大眼光,觀察民族文化形成的歷史,便可斷然的說:『我們",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
275,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,15,3,26,"一個民族,造成一個單一國家,這民族就叫做國族。中華|",民族,"是統一的國族嗎?如果我們放大眼光,觀察民族文化形成的歷史,便可斷然的說:『我們有國!族』我們國內各族","一個民族,造成一個單一國家,這民族就叫做國族。中華|民族是統一的國族嗎?如果我們放大眼光,觀察民族文化形成的歷史,便可斷然的說:『我們有國!族』我們國內各族",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
276,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,15,4,47,"一個民族,造成一個單一國家,這民族就叫做國族。中華|民族是統一的國族嗎?如果我們放大眼光,觀察",民族,"文化形成的歷史,便可斷然的說:『我們有國!族』我們國內各族已因悠久的歷史關係,造成不可分的民族精神了","一個民族,造成一個單一國家,這民族就叫做國族。中華|民族是統一的國族嗎?如果我們放大眼光,觀察民族文化形成的歷史,便可斷然的說:『我們有國!族』我們國內各族已因悠久的歷史關係,造成不可分的民族精神了",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
277,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,15,5,94,",觀察民族文化形成的歷史,便可斷然的說:『我們有國!族』我們國內各族已因悠久的歷史關係,造成不可分的",民族,"精神了。中華民族的文化,縱的方面,是由國內各族不斷的融合綜組,而立下根基;橫的方面,是由國內各族不斷",",觀察民族文化形成的歷史,便可斷然的說:『我們有國!族』我們國內各族已因悠久的歷史關係,造成不可分的民族精神了。中華民族的文化,縱的方面,是由國內各族不斷的融合綜組,而立下根基;橫的方面,是由國內各族不斷",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
278,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,15,6,102,"成的歷史,便可斷然的說:『我們有國!族』我們國內各族已因悠久的歷史關係,造成不可分的民族精神了。中華",民族,"的文化,縱的方面,是由國內各族不斷的融合綜組,而立下根基;橫的方面,是由國內各族不斷的散播發揚,而篳","成的歷史,便可斷然的說:『我們有國!族』我們國內各族已因悠久的歷史關係,造成不可分的民族精神了。中華民族的文化,縱的方面,是由國內各族不斷的融合綜組,而立下根基;橫的方面,是由國內各族不斷的散播發揚,而篳",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
279,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,15,7,172,"融合綜組,而立下根基;橫的方面,是由國內各族不斷的散播發揚,而篳路襤褸,以啟山林。大中|華便是我們的",民族,",也就是我們的國族。所以中|山先生:說『中|國四萬萬人可以說全是一個民族。』因此,我們應當認識兩:點","融合綜組,而立下根基;橫的方面,是由國內各族不斷的散播發揚,而篳路襤褸,以啟山林。大中|華便是我們的民族,也就是我們的國族。所以中|山先生:說『中|國四萬萬人可以說全是一個民族。』因此,我們應當認識兩:點",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
280,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,15,8,208,"以啟山林。大中|華便是我們的民族,也就是我們的國族。所以中|山先生:說『中|國四萬萬人可以說全是一個",民族,"。』因此,我們應當認識兩:點(一)雖然民族中有因地理環境的影響,使各部分生活情形,略有不;同但是同胞","以啟山林。大中|華便是我們的民族,也就是我們的國族。所以中|山先生:說『中|國四萬萬人可以說全是一個民族。』因此,我們應當認識兩:點(一)雖然民族中有因地理環境的影響,使各部分生活情形,略有不;同但是同胞",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
281,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,15,9,229,"們的國族。所以中|山先生:說『中|國四萬萬人可以說全是一個民族。』因此,我們應當認識兩:點(一)雖然",民族,"中有因地理環境的影響,使各部分生活情形,略有不;同但是同胞都應絕對一律平等相看,精誠團結;較進步的扶","們的國族。所以中|山先生:說『中|國四萬萬人可以說全是一個民族。』因此,我們應當認識兩:點(一)雖然民族中有因地理環境的影響,使各部分生活情形,略有不;同但是同胞都應絕對一律平等相看,精誠團結;較進步的扶",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
282,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,15,10,348,"護並相互的取長補短,力求文化的統一。(二)如有挑撥我們國族分離的,那就是如要斫斷我們的手足一樣的惡九",民族,與國家,"護並相互的取長補短,力求文化的統一。(二)如有挑撥我們國族分離的,那就是如要斫斷我們的手足一樣的惡九民族與國家",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
283,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,16,1,31,初中公民第二册一〇毒;我們決不能輕輕放過這種敵!人【問題】0一,民族,精神對於民族團結有什麽關?係〇二述國家之三要素。〇三何謂民族主義的國?家四爲什麽我們的民族就是國?族,初中公民第二册一〇毒;我們決不能輕輕放過這種敵!人【問題】0一民族精神對於民族團結有什麽關?係〇二述國家之三要素。〇三何謂民族主義的國?家四爲什麽我們的民族就是國?族,chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
284,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,16,2,37,初中公民第二册一〇毒;我們決不能輕輕放過這種敵!人【問題】0一民族精神對於,民族,團結有什麽關?係〇二述國家之三要素。〇三何謂民族主義的國?家四爲什麽我們的民族就是國?族五爲什麽有民,初中公民第二册一〇毒;我們決不能輕輕放過這種敵!人【問題】0一民族精神對於民族團結有什麽關?係〇二述國家之三要素。〇三何謂民族主義的國?家四爲什麽我們的民族就是國?族五爲什麽有民,chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
285,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,16,3,61,我們決不能輕輕放過這種敵!人【問題】0一民族精神對於民族團結有什麽關?係〇二述國家之三要素。〇三何謂,民族,主義的國?家四爲什麽我們的民族就是國?族五爲什麽有民族革命?第二節國家之獨立與自由國家之尊嚴從政治上,我們決不能輕輕放過這種敵!人【問題】0一民族精神對於民族團結有什麽關?係〇二述國家之三要素。〇三何謂民族主義的國?家四爲什麽我們的民族就是國?族五爲什麽有民族革命?第二節國家之獨立與自由國家之尊嚴從政治上,chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
286,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,16,4,76,問題】0一民族精神對於民族團結有什麽關?係〇二述國家之三要素。〇三何謂民族主義的國?家四爲什麽我們的,民族,"就是國?族五爲什麽有民族革命?第二節國家之獨立與自由國家之尊嚴從政治上說來,國家有主權(並且唯國家有","問題】0一民族精神對於民族團結有什麽關?係〇二述國家之三要素。〇三何謂民族主義的國?家四爲什麽我們的民族就是國?族五爲什麽有民族革命?第二節國家之獨立與自由國家之尊嚴從政治上說來,國家有主權(並且唯國家有",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
287,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,16,5,88,族團結有什麽關?係〇二述國家之三要素。〇三何謂民族主義的國?家四爲什麽我們的民族就是國?族五爲什麽有,民族,"革命?第二節國家之獨立與自由國家之尊嚴從政治上說來,國家有主權(並且唯國家有主權,)主權有對內最高,","族團結有什麽關?係〇二述國家之三要素。〇三何謂民族主義的國?家四爲什麽我們的民族就是國?族五爲什麽有民族革命?第二節國家之獨立與自由國家之尊嚴從政治上說來,國家有主權(並且唯國家有主權,)主權有對內最高,",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
288,民族,minzu,civics,chuji-zhongxue-gongmin-2,初级中学公民（第二册）,18,1,124,"大(二)愛祖國文化譬如對於祖國的優良道德風尙,應當大家保持;歷史上的偉大人物,應當崇拜模仿;可以代表",民族,"精神的著作,應當珍重閱;讀本國歷史,尤應人人精硏;然後了然於前人創業之艱難)以及國家興替)民族盛衰的","大(二)愛祖國文化譬如對於祖國的優良道德風尙,應當大家保持;歷史上的偉大人物,應當崇拜模仿;可以代表民族精神的著作,應當珍重閱;讀本國歷史,尤應人人精硏;然後了然於前人創業之艱難)以及國家興替)民族盛衰的",chuji-zhongxue-gongmin-2_reader-pages-1-98_ocr-json-extracted.txt,https://hgfagb180a66d006b4300sfxx9nbuf6u9f60vugacx.libproxy.ruc.edu.cn/readBook/36bb9e8b-4154-4f51-82b8-df746018174e/1
